Gare d'entrée	Gare de sortie	Distance	Catégorie 1	Catégorie 2	Catégorie 3	Catégorie 4	Catégorie 5
SYLANS	BERSAILLIN	134,43	12,6	20,2	31,9	44,2	7,6
SYLANS	BESANCON EST	231,55	20,1	31,2	49,6	68,3	11,9
SYLANS	BESANCON NORD	216,93	19,8	30,9	49,1	67,8	11,8
SYLANS	BESANCON OUEST	207,53	19,4	30,3	48,1	66,4	11,5
SYLANS	BEYNOST	78,85	8,4	12,9	20,3	28	5,1
SYLANS	BIERRE-LES-SEMUR	239,23	20,2	31,7	49	67,8	12,2
SYLANS	BLERE	635,45	67,9	103,6	165,4	218,3	38,2
SYLANS	BLOIS	529,05	57,8	87,9	140,6	187,7	32,6
SYLANS	BOURG NORD	61,14	6	9,6	14,8	20,6	3,7
SYLANS	BOURG SUD	40,71	4,9	7,4	11,8	16,3	2,8
SYLANS	BOURGES (LIM.CONC.)	590,05	64,2	98,4	157,3	208,7	36,5
SYLANS	BULGNEVILLE	329,43	27,7	40,9	71	97,9	16,6
SYLANS	CHALON NORD	145,63	12,9	20,3	30,8	42,2	7,5
SYLANS	CHALON SUD	139,43	12,9	20,3	30,8	42,2	7,5
SYLANS	CHALONS LA VEUVE	459,99	40,3	60,6	102,3	139,2	24,3
SYLANS	CHALONS MOURMELON	468,39	40,3	60,8	102,6	141,8	24,7
SYLANS	CHARMONT (LIM.CONC)	381,49	33,5	50,1	84,3	117,6	20,2
SYLANS	CHATEAU-THIERRY	539,69	48,3	72	118,7	163,9	28,9
SYLANS	CHATENOIS	339,58	27,8	41,2	72,2	100,1	16,8
SYLANS	CHATILLON-LABORDE	443,34	37,3	58,4	90,8	124,8	22,5
SYLANS	CHAUMONT-SEMOUTIERS	286,71	25,3	36,9	63,3	86	15,4
SYLANS	CHEMERY	594,85	64	97,7	154,7	207,4	35,9
SYLANS	CHOISEY	158,32	15,2	24	38	52,4	9,4
SYLANS	CLERMONT EN ARGONNE	519,19	44	66,4	109,8	151	27
SYLANS	CLERMONT-BARRIERE	779,53	81	123,9	198,1	265	46,2
SYLANS	COLOMBEY-LES-BELLES	368,28	30,7	45,6	79,1	108,3	18,5
SYLANS	COMBRONDE	742,31	76,7	116,9	187,6	250,3	43,8
SYLANS	COURTENAY	363,66	31,7	49,2	75,6	103,3	19,2
SYLANS	DIJON SUD	202,23	17,9	27,8	42,3	57,9	10,6
SYLANS	DIJON-ARC S/TILLE	200,84	18,1	26	46	63,5	10,9
SYLANS	DIJON-CRIMOLOIS	198,73	16,9	27,9	44,4	60,8	10,8
SYLANS	DOLE	174,93	15,2	24	38	52,6	9,4
SYLANS	DORMANS	514,09	46	68,6	113,7	156,3	27,6
SYLANS	EGLETONS	863,06	89,4	137,1	214,9	289,9	51,6
SYLANS	ELOISE	25,45	3,8	6,2	9,7	13,1	2,4
SYLANS	ESCRENNES	435,15	42,4	66,5	106,2	141,3	24,8
SYLANS	ESVRES	649,25	69,2	105,7	168,8	223,1	39
SYLANS	FEILLENS	86,05	7,9	12,3	19,7	27	5
SYLANS	FLEURY-EN-BIERE	430,09	38,1	58,7	91,6	123,6	22,8
SYLANS	FONTAINEBLEAU	404,66	34,2	53,3	82,9	113,2	20,5
SYLANS	FONTENAY /LOING	389,65	35,8	55,1	84,9	116,2	21,1
SYLANS	FORET DE TRONCAIS	660,7	69,7	107,1	170,9	227,4	40
SYLANS	FORGES	426,07	35,1	54,8	85,5	117,2	20,9
SYLANS	FRESNES EN WOEVRE	559,49	48,1	72,9	120,3	164,6	29,4
SYLANS	GANNAT	740,32	76,5	116,8	186,7	249,7	43,7
SYLANS	GENDREY	191,51	17	26,4	41,8	57,6	10
SYLANS	GERZAT-VILLE	761,17	77,9	119,6	190,3	253,4	44,8
SYLANS	GONDREVILLE A77/N	396,85	36,9	57,3	88,6	119,7	21,7
SYLANS	GONDREVILLE A77/S	443,6	40,9	63,3	98,3	133	24,1
SYLANS	GROISSIAT	30,82	3,2	4,8	7,6	10,6	1,6
SYLANS	GYE	381,89	31,5	47,2	80,9	111,8	19,2
SYLANS	JARNY	581,99	49,6	75,6	122,7	166,6	30,4
SYLANS	JOIGNY	346,73	28,9	44,8	70,8	97,4	17,2
SYLANS	L ISLE-S/LE-DOUBS	267,93	23,5	36,8	58,2	80	14
SYLANS	LA BOISSE	90,5	9,6	14,6	24	32,9	5,5
SYLANS	LA BOISSE - MONTLUEL	68,97	7	10,3	17,3	23,8	4,4
SYLANS	LA COTIERE	74,93	7,9	12,3	19,1	26,7	4,9
SYLANS	LA CROIX-CHALON	16,22	1,7	2,7	4,6	6,2	0,9
SYLANS	LA FOLIE-B/PARIS	546,25	59	88,5	144,8	191,7	33,5
SYLANS	LAMOTTE-BEUVRON	518,35	56,6	85,8	137,2	183,9	32,1
SYLANS	LANGRES NORD	273,38	23,5	34,4	58,9	80,4	14,1
SYLANS	LANGRES SUD	253,73	22,1	32,4	55,1	76,8	13,3
SYLANS	LE MIROIR	89,89	9	14	22,4	31	5,4
SYLANS	LES EPRUNES	466,94	38,4	60,4	94,1	130,6	23,5
SYLANS	MACON CENTRE	88,78	7,9	12,3	19,7	27,7	5
SYLANS	MACON NORD	93,63	9,1	14,2	21,1	28,7	5,4
SYLANS	MAGNANT	337,55	29	42,9	72,2	98,8	17,6
SYLANS	MANZAT	754,06	78	119,9	190	253,8	44,8
SYLANS	MAROLLES-SUR-SEINE	418,55	35,1	54,8	85,5	117,2	20,9
SYLANS	MER	511,85	56,5	84,9	135,4	181,4	31,9
SYLANS	MEUNG SUR LOIRE	495,35	54,4	82,2	130,2	175,3	30,6
SYLANS	MONT CHOISY	440,19	38,4	57,9	97,6	134,6	23,4
SYLANS	MONTIGNY-LE-ROI	293,48	24,7	36,2	63,7	86,8	15
SYLANS	MONTLUCON	685,63	72	110,3	175,7	234,5	41,1
SYLANS	MONTMARAULT	698,23	73,3	112,3	179,8	239,9	41,8
SYLANS	MONTREUIL (REIMS)	560,19	50,6	74,9	123	167,8	30
SYLANS	MONTREUIL AUX LIONS	586,49	52,6	77,9	127,7	174,4	31,3
SYLANS	NEMOURS	401,71	34,2	53,3	82,9	113,2	20,5
SYLANS	NITRY	284,43	24,3	37,7	58,2	79,2	14,4
SYLANS	NUITS-ST-GEORGES	184,73	16,2	25,2	38,8	53,6	9,8
SYLANS	OLIVET	486,05	53,3	80,7	128,8	171,9	30,1
SYLANS	ORLEANS-CENTRE	479,65	52,6	79,8	127	169,5	29,5
SYLANS	ORLEANS-NORD	473,65	51,8	78,4	125	167,8	29,1
SYLANS	PEROUGES	58,12	6	9,6	14,3	20	3,8
SYLANS	PONT D AIN	33,3	3,9	6,2	9,6	13,1	2,3
SYLANS	POUILLY-EN-AUXOIS	210,13	18	28	42,6	58,6	10,8
SYLANS	REIMS EST (TAISSY)	487,19	43,6	65	109,2	149,3	26
SYLANS	REIMS NORD (ORMES)	493,79	44,6	66,7	110,9	152,7	26,4
SYLANS	REIMS OUEST (THILLOIS)	500,39	45,2	67,4	111,5	153,9	26,9
SYLANS	REIMS SUD	486,19	43,4	64,6	108,2	148,3	25,9
SYLANS	REPLONGES	82,78	7,9	12,3	19,7	27	5
SYLANS	RIOM	755,15	77,8	119,5	190	253,3	44,6
SYLANS	ROBECOURT	315,44	26	38,3	68	93,8	15,8
SYLANS	SAINT GENIS	72,75	6,3	10,2	15,4	21,3	4
SYLANS	SAINT MAURICE	307,93	27,5	43,2	68,8	95	16,5
SYLANS	SAINT THIBAULT	363,78	32	47,5	79,7	109,6	19,4
SYLANS	SALBRIS	537,05	58,2	88,8	141,5	190	32,9
SYLANS	SAVIGNY /CLAIRIS	364,45	30,8	48,4	74,9	103,6	18,9
SYLANS	SEURRE	185,83	16,5	25,7	41,2	57,1	9,8
SYLANS	SOIRANS	177,13	16,5	26,1	41,4	57,1	10,1
SYLANS	SOMMESOUS	418,89	36,5	55	92,4	128	22,1
SYLANS	ST AMAND-MONTROND	631,5	67,6	103,6	165,1	219,6	38,5
SYLANS	ST ETIENNE AU TEMPLE	468,39	40,3	60,8	102,6	141,8	24,7
SYLANS	ST GERMAIN LES VERGNE	907,06	94,2	145,1	227,1	306,5	54,6
SYLANS	ST GIBRIEN	447,59	39,2	59	99,2	137	23,8
SYLANS	ST HILAIRE	368,65	31,7	49,7	77,1	106,5	19,3
SYLANS	ST JULIEN SANCY	797,06	82,2	126,6	200	267,2	47,5
SYLANS	ST MARTIN-DU-FRESNE	9,57	1	1,5	2,8	3,9	0,6
SYLANS	ST ROMAIN SUR CHER	606,05	64,9	99,3	157,3	211,3	36,4
SYLANS	ST-DENIS-LES-SENS	388,66	32,9	51,3	79,8	108,8	19,2
SYLANS	ST-GERMAIN-LAXIS	450,6	37,3	58,4	90,8	124,8	22,5
SYLANS	STE MENEHOULD	501,39	42,3	64,2	107,8	148,5	26,2
SYLANS	THENNELIERES	367,7	31,8	47,3	79,9	110,6	19,3
SYLANS	TIL CHATEL	223,68	19,8	28,7	49,1	67,4	11,8
SYLANS	TORVILLIERS	379,86	32,2	47,6	79,7	110,2	19,4
SYLANS	TOURNUS	119,13	11,1	17,2	25,9	35,3	6,5
SYLANS	TOURS-C/MONNAIE	586,95	64,8	97,5	154,6	207	36,8
SYLANS	TULLE EST	881,06	91,5	140,9	220	294,9	52,8
SYLANS	TULLE NORD	889,06	92,1	141,9	220,8	299,3	53,2
SYLANS	URY	413,54	34,2	53,3	82,9	113,6	20,5
SYLANS	USSEL EST	821,06	84,8	130,9	205,8	275,7	48,8
SYLANS	USSEL OUEST	838,06	86,9	133,6	210	281,8	49,9
SYLANS	VAL DE SAONE	91,18	9,2	14,3	22,3	30,4	5,6
SYLANS	VALLEE DE L'AUBE	394,59	34,6	51,9	87,1	121,2	20,9
SYLANS	VATRY	423,19	37	55,5	92,5	129,3	22,2
SYLANS	VEIGNE	668,05	70,6	108,5	173,2	228,4	39,8
SYLANS	VERDUN	559,49	48,1	72,9	120,3	164,6	29,4
SYLANS	VIERZON-EST	563,75	61	92,5	148,9	198,1	34,6
SYLANS	VIERZON-NORD	558,05	60,2	91,8	148	197,4	34
SYLANS	VILLE SOUS LAFERTE	309,88	26,7	39,4	67	92,7	16,3
SYLANS	VILLEFRANCHE S/ CHER	573,55	62,1	94,9	150,5	201,5	34,9
SYLANS	VILLENEUVE-DONDAGRE	375,65	31,1	48,8	76,6	105,8	18,8
SYLANS	VIRIAT	51,11	6	9,3	14,7	20,3	3,5
SYLANS	VIRY	59,85	7,6	12,8	19,9	26,3	4,8
SYLANS	VOIE SACREE	532,39	45,8	69,4	113,1	156,3	28
SYLANS	VULAINES	406,9	33,4	49,8	83,7	116,2	20,1
SYLANS	VULCANIA BROMONT	774,06	80,1	122,9	194,8	260,6	46
THENNELIERES	ALLAINES	226,52	29,9	44	71	93,5	15,9
THENNELIERES	ALLAINVILLE	255,12	32,4	48,4	79,9	101,8	17,2
THENNELIERES	AMBERIEU	348,76	29,4	43,1	73,9	102,9	17,5
THENNELIERES	AMBOISE CH.RENAULT	303,72	38,5	57,2	91,4	120,6	21,1
THENNELIERES	ARLAY	247,27	20,6	32,6	52,7	72,2	12,2
THENNELIERES	ARTENAY	213,12	28,9	42,3	68,9	90,7	15,1
THENNELIERES	AUXERRE NORD	151,69	11,8	19	28,8	39,5	7,2
THENNELIERES	AUXERRE SUD	163,39	11,8	19	28,8	39,5	7,2
THENNELIERES	AUXY	157,02	16,8	25,6	40,8	53,5	9,5
THENNELIERES	AVALLON	207,49	16,2	25,4	38,1	52,7	9,7
THENNELIERES	BALAN	372,79	30,2	44,5	76	105,3	18,3
THENNELIERES	BAUME-LES-DAMES	287,27	24,4	37,9	60,4	83,5	14,5
THENNELIERES	BEAUMONT	237,09	20,5	30,9	48,9	63,9	12,2
THENNELIERES	BEAUNE NORD	217,67	18,2	28,1	44,5	61,2	10,8
THENNELIERES	BEAUNE SUD	216,52	18,2	27,9	44,5	60,2	10,8
THENNELIERES	BEAUPONT	290,97	24,1	37,2	59,9	83,1	14,2
THENNELIERES	BEAUREPAIRE	262,67	21,9	33,9	56	77,7	13,1
THENNELIERES	BELLEGARDE	384,45	35,5	52,4	90,3	125,3	21,1
THENNELIERES	BELLEVILLE S/SAONE	322,22	26,3	40,9	64,2	88,9	15,8
THENNELIERES	BERSAILLIN	242,47	20,4	31,8	50,7	70,1	12,1
THENNELIERES	BESANCON EST	268,19	22,2	34,4	55,6	76,1	13,3
THENNELIERES	BESANCON NORD	253,57	21,7	33,4	53,9	74	12,8
THENNELIERES	BESANCON OUEST	244,17	21,1	33,1	52,9	73,9	12,6
THENNELIERES	BEYNOST	386,95	32,4	48,3	81,3	113,6	19,7
THENNELIERES	BIERRE-LES-SEMUR	233,39	17,5	27,9	42	58,2	10,7
THENNELIERES	BLERE	380,42	45,7	68,6	110,5	142,7	24,7
THENNELIERES	BLOIS	274,02	35,6	52,9	85,7	112,1	19,1
THENNELIERES	BOURG NORD	320,98	26,4	39	64,5	89,5	16
THENNELIERES	BOURG SUD	326,99	26,7	39,4	68,1	94,1	16,2
THENNELIERES	BOURGES (LIM.CONC.)	335,02	42	63,4	102,4	133,1	23
THENNELIERES	BULGNEVILLE	163,37	13,2	20,7	33,2	46,4	7,8
THENNELIERES	CHALON NORD	238,62	19,8	30,9	49,1	67,3	11,9
THENNELIERES	CHALON SUD	244,82	19,8	30,9	49,1	67,3	11,9
THENNELIERES	CHALONS LA VEUVE	92,29	8	12,3	21	25,9	4,8
THENNELIERES	CHALONS MOURMELON	100,69	8	12,5	21,3	28,5	5,2
THENNELIERES	CHARMONT (LIM.CONC)	13,79	1,2	1,8	3	4,3	0,7
THENNELIERES	CHATEAU-THIERRY	171,99	16	23,7	37,4	50,6	9,4
THENNELIERES	CHATENOIS	173,52	13,5	21,3	34,3	47,3	8,3
THENNELIERES	CHATILLON-LABORDE	129,1	9,5	14,6	23	31,9	5,6
THENNELIERES	CHAUMONT-SEMOUTIERS	80,99	6,2	9,9	15,1	20,8	3,8
THENNELIERES	CHEMERY	339,82	41,8	62,7	99,8	131,8	22,4
THENNELIERES	CHOISEY	209,38	17,9	27,7	43,7	60,6	10,6
THENNELIERES	CLERMONT EN ARGONNE	151,49	11,7	18,1	28,5	37,7	7,5
THENNELIERES	CLERMONT-BARRIERE	524,5	58,8	88,9	143,2	189,4	32,7
THENNELIERES	COLOMBEY-LES-BELLES	202,22	16,2	24,8	39,9	56,2	9,6
THENNELIERES	COMBRONDE	487,28	54,5	81,9	132,7	174,7	30,3
THENNELIERES	COURTENAY	111,42	8,4	13,1	19,7	26,3	5,3
THENNELIERES	DIJON-ARC S/TILLE	166,86	13,1	20,7	33,3	45,3	8
THENNELIERES	DIJON-CRIMOLOIS	181,87	15,2	23,2	37,2	51,4	9
THENNELIERES	DOLE	211,57	17,9	27,7	43,7	60,9	10,6
THENNELIERES	DORMANS	146,39	13,7	20,3	32,4	43	8,1
THENNELIERES	EGLETONS	608,03	67,2	102,1	160	214,3	38,1
THENNELIERES	ELOISE	393,15	36,7	54,5	93,3	129,6	22
THENNELIERES	ESCRENNES	180,12	20,2	31,5	51,3	65,7	11,3
THENNELIERES	ESVRES	394,22	47	70,7	113,9	147,5	25,5
THENNELIERES	FEILLENS	298,2	24,5	38,1	60,3	84,1	14,7
THENNELIERES	FLEURY-EN-BIERE	177,85	13,1	21,3	32,9	44,6	8
THENNELIERES	FONTAINEBLEAU	152,42	11,3	18	27,3	37,8	7
THENNELIERES	FONTENAY /LOING	134,62	13,6	20,1	30	40,6	7,6
THENNELIERES	FORET DE TRONCAIS	405,67	47,5	72,1	116	151,8	26,5
THENNELIERES	FORGES	111,83	7,6	11,7	18,5	25,8	4,6
THENNELIERES	FRESNES EN WOEVRE	191,79	15,8	24,6	39	51,3	9,9
THENNELIERES	GANNAT	485,29	54,3	81,8	131,8	174,1	30,2
THENNELIERES	GENDREY	228,15	19,2	29,8	48,3	66,8	11,6
THENNELIERES	GERZAT-VILLE	506,14	55,7	84,6	135,4	177,8	31,3
THENNELIERES	GONDREVILLE A77/N	141,82	14,7	22,3	33,7	44,1	8,2
THENNELIERES	GONDREVILLE A77/S	188,57	18,7	28,3	43,4	57,4	10,6
THENNELIERES	GROISSIAT	378,02	32,4	48,3	83,9	115,2	19,7
THENNELIERES	GYE	215,83	18	27,7	43,9	61,2	10,6
THENNELIERES	JARNY	214,29	17,3	27,3	41,4	53,3	10,9
THENNELIERES	JOIGNY	125,89	9,4	14,5	22,3	30,6	5,8
THENNELIERES	L ISLE-S/LE-DOUBS	304,57	25,5	39,5	63,8	88,2	15,4
THENNELIERES	LA BOISSE	398,6	34,3	50,6	85,2	117,3	20,4
THENNELIERES	LA BOISSE - MONTLUEL	377,07	31,8	46,8	77,9	107,5	19,4
THENNELIERES	LA COTIERE	383,03	32,2	47,5	82,9	114,5	19,8
THENNELIERES	LA CROIX-CHALON	363,42	31	46,2	80,7	110,4	18,7
THENNELIERES	LA FOLIE-B/PARIS	291,22	36,8	53,5	89,9	116,1	20
THENNELIERES	LAMOTTE-BEUVRON	263,32	34,4	50,8	82,3	108,3	18,6
THENNELIERES	LANGRES NORD	107,32	9	13,3	21,5	29,8	5,4
THENNELIERES	LANGRES SUD	113,97	9,5	14,5	23,6	32,7	5,8
THENNELIERES	LE MIROIR	277,81	23	35,6	57,6	79,4	13,7
THENNELIERES	LES EPRUNES	152,7	11,6	17,9	27,9	38,2	6,9
THENNELIERES	MACON NORD	290,62	24,4	37,9	58,6	80,2	14,3
THENNELIERES	MACON SUD	300,95	25	38,8	60,8	84,3	15
THENNELIERES	MAGNANT	30,15	2,6	3,7	5,8	8	1,4
THENNELIERES	MANZAT	499,03	55,8	84,9	135,1	178,2	31,3
THENNELIERES	MAROLLES-SUR-SEINE	104,31	7,6	11,7	18,5	25,8	4,6
THENNELIERES	MER	256,82	34,3	49,9	80,5	105,8	18,4
THENNELIERES	MEUNG SUR LOIRE	240,32	32,2	47,2	75,3	99,7	17,1
THENNELIERES	MONT CHOISY	72,49	6,1	9,6	16,3	21,3	3,9
THENNELIERES	MONTIGNY-LE-ROI	127,42	10,4	15,8	26	35,9	6,2
THENNELIERES	MONTLUCON	430,6	49,8	75,3	120,8	158,9	27,6
THENNELIERES	MONTMARAULT	443,2	51,1	77,3	124,9	164,3	28,3
THENNELIERES	MONTREUIL (REIMS)	192,49	18,3	26,6	41,7	54,5	10,5
THENNELIERES	MONTREUIL AUX LIONS	218,79	20,3	29,6	46,4	61,1	11,8
THENNELIERES	NEMOURS	149,47	11,3	18	27,3	37,8	7
THENNELIERES	NITRY	188,19	14,1	22,4	33,8	46,6	8,5
THENNELIERES	NUITS-ST-GEORGES	199,52	15,7	24,3	39,4	54,8	9,4
THENNELIERES	OLIVET	231,02	31,1	45,7	73,9	96,3	16,6
THENNELIERES	ORLEANS-CENTRE	224,62	30,4	44,8	72,1	93,9	16
THENNELIERES	ORLEANS-NORD	218,62	29,6	43,4	70,1	92,2	15,6
THENNELIERES	PEROUGES	366,22	30,2	44,5	76	105,3	18,3
THENNELIERES	PONT D AIN	341,4	28,4	41,6	72	98,5	16,9
THENNELIERES	POUILLY-EN-AUXOIS	254,32	20,7	32	50,3	68,7	12,2
THENNELIERES	REIMS EST (TAISSY)	119,49	11,3	16,7	27,9	36	6,5
THENNELIERES	REIMS NORD (ORMES)	126,09	12,3	18,4	29,6	39,4	6,9
THENNELIERES	REIMS OUEST (THILLOIS)	132,69	12,9	19,1	30,2	40,6	7,4
THENNELIERES	REIMS SUD	118,49	11,1	16,3	26,9	35	6,4
THENNELIERES	REPLONGES	301,47	24,5	38,1	60,3	84,1	14,7
THENNELIERES	RIOM	500,12	55,6	84,5	135,1	177,7	31,1
THENNELIERES	ROBECOURT	149,38	11,9	17,9	29,1	41,6	7,1
THENNELIERES	SAINT GENIS	332,59	26,8	39,2	66,9	92,1	16
THENNELIERES	SAINT MAURICE	344,57	28,9	44,8	71,2	97,5	17,1
THENNELIERES	SAINT THIBAULT	12,1	1	1,6	2,5	3,9	0,6
THENNELIERES	SALBRIS	282,02	36	53,8	86,6	114,4	19,4
THENNELIERES	SAVIGNY /CLAIRIS	109,42	8,6	13,4	20	28	5,4
THENNELIERES	SEURRE	222,47	18,4	28,4	45,7	62,6	11
THENNELIERES	SOIRANS	190,57	16,4	24,8	40,8	56	9,8
THENNELIERES	SOMMESOUS	51,19	4,2	6,7	11,1	14,7	2,6
THENNELIERES	ST AMAND-MONTROND	376,47	45,4	68,6	110,2	144	25
THENNELIERES	ST ETIENNE AU TEMPLE	100,69	8	12,5	21,3	28,5	5,2
THENNELIERES	ST GERMAIN LES VERGNE	652,03	72	110,1	172,2	230,9	41,1
THENNELIERES	ST GIBRIEN	79,89	6,9	10,7	17,9	23,7	4,3
THENNELIERES	ST HILAIRE	113,62	9,5	14,7	22,2	30,9	5,8
THENNELIERES	ST JULIEN SANCY	542,03	60	91,6	145,1	191,6	34
THENNELIERES	ST MARTIN-DU-FRESNE	358,13	30,7	45,6	78,5	108,3	18,5
THENNELIERES	ST ROMAIN SUR CHER	351,02	42,7	64,3	102,4	135,7	22,9
THENNELIERES	ST-DENIS-LES-SENS	83,96	6,6	10,2	15,4	21,1	4,2
THENNELIERES	ST-GERMAIN-LAXIS	136,36	9,5	14,6	23	31,9	5,6
THENNELIERES	STE MENEHOULD	133,69	10	15,9	26,5	35,2	6,7
THENNELIERES	SYLANS	367,7	31,8	47,3	79,9	110,6	19,3
THENNELIERES	TIL CHATEL	144,02	11,8	17,5	29,9	40,6	7,1
THENNELIERES	TORVILLIERS	28,18	2,4	3,6	5,7	7,7	1,3
THENNELIERES	TOURNUS	265,12	21,6	33,6	52,9	72,4	13
THENNELIERES	TOURS-C/MONNAIE	331,92	42,6	62,5	99,7	131,4	23,3
THENNELIERES	TULLE EST	626,03	69,3	105,9	165,1	219,3	39,3
THENNELIERES	TULLE NORD	634,03	69,9	106,9	165,9	223,7	39,7
THENNELIERES	URY	161,3	11,7	18,6	28,8	39,6	7,2
THENNELIERES	USSEL EST	566,03	62,6	95,9	150,9	200,1	35,3
THENNELIERES	USSEL OUEST	583,03	64,7	98,6	155,1	206,2	36,4
THENNELIERES	VAL DE SAONE	351,02	29,3	42,6	74,9	103,8	17,6
THENNELIERES	VALLEE DE L'AUBE	26,89	2,3	3,6	5,8	7,9	1,4
THENNELIERES	VATRY	55,49	4,7	7,2	11,2	16	2,7
THENNELIERES	VEIGNE	413,02	48,4	73,5	118,3	152,8	26,3
THENNELIERES	VERDUN	191,79	15,8	24,6	39	51,3	9,9
THENNELIERES	VIERZON-EST	308,72	38,8	57,5	94	122,5	21,1
THENNELIERES	VIERZON-NORD	303,02	38	56,8	93,1	121,8	20,5
THENNELIERES	VILLE SOUS LAFERTE	57,82	4,8	7,2	11,1	15,4	2,9
THENNELIERES	VILLEFRANCHE S/ CHER	318,52	39,9	59,9	95,6	125,9	21,4
THENNELIERES	VILLEFRANCHE-LIMAS	366,92	31	47	74,2	102,3	18,3
THENNELIERES	VILLEFRANCHE-NORD	331,17	27,2	41,4	67,2	91	16,4
THENNELIERES	VILLEFRANCHE-VILLE	336,47	27,8	42,9	67,9	91,6	16,5
THENNELIERES	VILLENEUVE-DONDAGRE	96,97	7,5	11,5	17,9	24,4	4,6
THENNELIERES	VIRIAT	316,59	25,9	38,1	65,2	91,6	15,7
THENNELIERES	VIRY	427,55	40,5	61,1	103,5	142,8	24,4
THENNELIERES	VOIE SACREE	164,69	13,5	21,1	31,8	43	8,5
THENNELIERES	VULAINES	55,22	4,4	6,4	10,1	14,3	2,7
THENNELIERES	VULCANIA BROMONT	519,03	57,9	87,9	139,9	185	32,5
TIL CHATEL	ALLAINES	354,52	38,8	57,1	93,5	125	21
TIL CHATEL	ALLAINVILLE	383,12	41,3	61,5	102,4	133,3	22,3
TIL CHATEL	AMBERIEU	204,74	17,2	24,5	42,8	59,2	10,2
TIL CHATEL	AMBOISE CH.RENAULT	431,72	47,4	70,3	113,9	152,1	26,2
TIL CHATEL	ARLAY	103,25	8,5	13,9	22,6	30,2	5,1
TIL CHATEL	ARTENAY	341,12	37,8	55,4	91,4	122,2	20,2
TIL CHATEL	AUXERRE NORD	221,1	17,8	27,9	43,2	59,3	10,8
TIL CHATEL	AUXERRE SUD	209,4	17,8	27,9	43,2	59,3	10,8
TIL CHATEL	AUXY	285,02	25,7	38,7	63,3	85	14,6
TIL CHATEL	AVALLON	165,3	12,8	20,4	32,1	43,6	7,7
TIL CHATEL	BALAN	228,77	18,3	26,1	45	62,8	10,9
TIL CHATEL	BAUME-LES-DAMES	143,25	12,2	19,3	30,5	41,4	7,2
TIL CHATEL	BEAUMONT	381,11	33,2	49,7	80,4	108,3	19,5
TIL CHATEL	BEAUNE NORD	73,65	5,5	8,7	13,9	18,6	3,5
TIL CHATEL	BEAUNE SUD	72,5	5,5	8,7	14	19,1	3,5
TIL CHATEL	BEAUPONT	146,95	11,9	18,4	30	41,4	7
TIL CHATEL	BEAUREPAIRE	118,65	10,1	15,6	26	35,4	5,8
TIL CHATEL	BELLEGARDE	240,43	23,3	33,7	59,3	80,8	13,8
TIL CHATEL	BELLEVILLE S/SAONE	178,2	13,6	21,5	33,7	45,8	8,1
TIL CHATEL	BERSAILLIN	98,45	8,3	13,1	20,8	28,6	5,1
TIL CHATEL	BESANCON EST	124,17	10,3	16,1	25,6	35,1	6
TIL CHATEL	BESANCON NORD	109,55	9,8	15,1	23,8	32,6	5,6
TIL CHATEL	BESANCON OUEST	100,15	9,1	14,5	22,7	31,5	5,4
TIL CHATEL	BEYNOST	242,93	20,5	29,8	50,5	70,1	12,2
TIL CHATEL	BIERRE-LES-SEMUR	139,4	10,4	16,4	26,3	35,7	6,5
TIL CHATEL	BLERE	508,42	54,6	81,7	133	174,2	29,8
TIL CHATEL	BLOIS	402,02	44,5	66	108,2	143,6	24,2
TIL CHATEL	BOURG NORD	176,96	14,2	20,5	33,7	47,1	8,6
TIL CHATEL	BOURG SUD	182,97	15	20,9	37,3	51,4	8,9
TIL CHATEL	BOURGES (LIM.CONC.)	463,02	50,9	76,5	124,9	164,6	28,1
TIL CHATEL	BULGNEVILLE	105,75	7,8	12,3	19,4	26,9	5
TIL CHATEL	CHALON NORD	94,6	7,4	11,8	18,4	25,1	4,7
TIL CHATEL	CHALON SUD	100,8	7,4	11,8	18,9	25,1	4,7
TIL CHATEL	CHALONS LA VEUVE	236,31	20,7	31,1	52,5	70,3	12,1
TIL CHATEL	CHALONS MOURMELON	244,71	20,7	31,3	52,8	72,9	12,5
TIL CHATEL	CHARMONT (LIM.CONC)	157,81	13,9	20,6	34,5	48,7	8
TIL CHATEL	CHATEAU-THIERRY	316,01	28,7	42,5	68,9	95	16,7
TIL CHATEL	CHATENOIS	115,9	8,4	13	20,3	28,3	5,2
TIL CHATEL	CHATILLON-LABORDE	257,1	18,2	28,8	48,1	66,3	11,3
TIL CHATEL	CHAUMONT-SEMOUTIERS	63,03	5,5	7,2	13,2	18,2	3,3
TIL CHATEL	CHEMERY	467,82	50,7	75,8	122,3	163,3	27,5
TIL CHATEL	CHOISEY	65,36	5,9	9,1	13,8	19,2	3,3
TIL CHATEL	CLERMONT EN ARGONNE	295,51	24,4	36,9	60	82,1	14,8
TIL CHATEL	CLERMONT-BARRIERE	652,5	67,7	102	165,7	220,9	37,8
TIL CHATEL	COLOMBEY-LES-BELLES	144,6	11	16,9	27,2	37,9	6,7
TIL CHATEL	COMBRONDE	615,28	63,4	95	155,2	206,2	35,4
TIL CHATEL	COURTENAY	239,42	17,4	26,3	42,5	57,8	10,6
TIL CHATEL	DIJON-ARC S/TILLE	22,84	1,9	2,7	4	5,4	1,1
TIL CHATEL	DIJON-CRIMOLOIS	37,85	3,2	4,6	7	9,4	1,6
