Autoroute entrée	Péage entrée	Ville entrée	Autoroute sortie	Péage sortie	Ville sortie	Classe 1	Classe 2	Classe 3	Classe 4	Classe 5
A71	3	LAMOTTE BEUVRON	A89	-	ST GERMAIN LES VERGNES	36,2	57	87,4	117,8	21,8
A71	3	LAMOTTE BEUVRON	A89	25	ST JULIEN / SANCY	24,2	38,5	60,3	78,5	14,7
A71	3	LAMOTTE BEUVRON	A40	9	SYLANS	56,6	85,8	137,2	183,9	32,1
A71	3	LAMOTTE BEUVRON	A26	23	THENNELIERES	34,4	50,8	82,3	108,3	18,6
A71	3	LAMOTTE BEUVRON	A31	5	TIL CHATEL	43,3	63,9	104,8	139,8	23,7
A71	3	LAMOTTE BEUVRON	A5	20	TORVILLIERS	32,8	48,3	79,2	104	17,6
A71	3	LAMOTTE BEUVRON	A6	27	TOURNUS	45,7	68,5	110,5	146,6	25,3
A71	3	LAMOTTE BEUVRON	A10	-	TOURS CENTRE (MONNAIE)	16,3	25,6	40,2	53	9,9
A71	3	LAMOTTE BEUVRON	A89	21	TULLE EST	33,5	52,8	80,3	106,2	20
A71	3	LAMOTTE BEUVRON	A89	20	TULLE NORD	34,1	53,8	81,1	110,6	20,4
A71	3	LAMOTTE BEUVRON	A6	14	URY	29,8	43,4	71,6	92,6	15,5
A71	3	LAMOTTE BEUVRON	A89	24	USSEL EST	26,8	42,8	66,1	87	16
A71	3	LAMOTTE BEUVRON	A89	23	USSEL OUEST	28,9	45,5	70,3	93,1	17,1
A71	3	LAMOTTE BEUVRON	A406	-	VAL DE SAONE	54,6	81	131,7	176	30,3
A71	3	LAMOTTE BEUVRON	A26	21	VALLEE DE L'AUBE	37,4	55,5	91	119,9	20,2
A71	3	LAMOTTE BEUVRON	A26	19	VATRY	39,8	59,1	96,4	128	21,5
A71	3	LAMOTTE BEUVRON	A85	-	VEIGNE	14,7	22,7	35,3	47	8,8
A71	3	LAMOTTE BEUVRON	A4	31	VERDUN	50,9	76,5	124,2	163,3	28,7
A71	3	LAMOTTE BEUVRON	A71	6	VIERZON EST	3,1	4,9	8,6	9,1	2,1
A71	3	LAMOTTE BEUVRON	A71	5	VIERZON NORD	3,1	4,8	7,8	9	2
A71	3	LAMOTTE BEUVRON	A5	23	VILLE SOUS LA FERTE	37	54,8	90,1	119	19,9
A71	3	LAMOTTE BEUVRON	A6	31.1	VILLEFRANCHE NORD	51,4	76,6	124,8	166,3	28,9
A71	3	LAMOTTE BEUVRON	A6	-	VILLEFRANCHE-LIMAS	54,9	82,4	132,1	176,7	30,5
A71	3	LAMOTTE BEUVRON	A6	31.2	VILLEFRANCHE-VILLE	51,9	78,1	125,5	167,3	29,1
A71	3	LAMOTTE BEUVRON	A19	2	VILLENEUVE-DONDAGRE	26,8	39,1	64,7	83,8	13,9
A71	3	LAMOTTE BEUVRON	A40	6	VIRIAT	50,8	76,3	122,6	164,2	28,9
A71	3	LAMOTTE BEUVRON	A40	-	VIRY	65,5	100,5	160,4	215	37,6
A71	3	LAMOTTE BEUVRON	A4	30	VOIE SACREE	48,6	73	117	155	27,3
A71	3	LAMOTTE BEUVRON	A5	19	VULAINES	30,8	44,6	73,3	95,9	15,9
A71	3	LAMOTTE BEUVRON	A89	26	VULCANIA-BROMONT	22,1	34,8	55,1	71,9	13,2
A71	10	MONTLUCON	A10	11	ALLAINVILLE	27	42,9	66,1	87,9	16,4
A71	10	MONTLUCON	A10	13	ARTENAY	22,2	35,4	55,3	73,2	13,5
A71	10	MONTLUCON	A19	6	AUXY	30,3	46,5	75,5	97,9	17,1
A71	10	MONTLUCON	A85	11	BLERE	20	31,5	49,7	65,5	12
A71	10	MONTLUCON	A10	17	BLOIS	25,6	39,8	62,5	82	15,4
A71	10	MONTLUCON	A71	7	BOURGES	7,8	11,9	18,4	25,8	4,6
A71	10	MONTLUCON	A10	18	CHATEAU-RENAULT	27,4	43,7	67	90,6	16,7
A71	10	MONTLUCON	A19	7	ESCRENNES	27	41,8	65	85,7	15,3
A71	10	MONTLUCON	A85	10	ESVRES	21,3	33,7	52,6	68,2	12,7
A71	10	MONTLUCON	A19	5	FONTENAY SUR LOING	33,6	53	86,2	110,8	19
A71	10	MONTLUCON	A19	-	GONDREVILLE LA FRANCHE NORD	32,5	50,1	82,6	107,3	18,4
A71	10	MONTLUCON	A19	-	GONDREVILLE LA FRANCHE SUD	36,5	56,1	92,3	120,6	20,8
A71	10	MONTLUCON	A10	12	JANVILLE (ALLAINES)	23,4	37,4	57,9	77,3	14,4
A71	10	MONTLUCON	A71	3	LAMOTTE BEUVRON	14	22,2	36	45,8	8,3
A71	10	MONTLUCON	A10	16	MER	23,3	36,9	56,8	76,9	14
A71	10	MONTLUCON	A10	15	MEUNG	21,1	33,6	50,7	70,1	12,8
A71	10	MONTLUCON	A71	2	OLIVET	18	28	43,8	58,6	10,6
A71	10	MONTLUCON	A71	1	ORLEANS CENTRE	18,8	30	48	60,6	10,9
A71	10	MONTLUCON	A10	14	ORLEANS NORD	20,6	32,4	50,5	67,4	12,4
A71	10	MONTLUCON	A10	-	PARIS (LA FOLIE BESSIN)	30,4	48,5	76,7	101,9	19
A71	10	MONTLUCON	A85	14	ROMORANTIN	13,7	21,5	34,1	44,7	8,3
A71	10	MONTLUCON	A85	12	SAINT AIGNAN SUR CHER	16,7	26,6	42	56,5	9,9
A71	10	MONTLUCON	A19	4	SAINT HILAIRE LES ANDRESIS	37,7	57,4	94,2	120,5	20,9
A71	10	MONTLUCON	A71	4	SALBRIS	12,6	19,9	31,5	40,5	7,6
A71	10	MONTLUCON	A19	3	SAVIGNY SUR CLAIRIS	38,6	58,7	96,4	123,6	21,2
A71	10	MONTLUCON	A85	13	SELLES SUR CHER	15,5	24,7	37,6	52,2	9,3
A71	10	MONTLUCON	A10	-	TOURS CENTRE (MONNAIE)	31,8	50,3	76,5	103,7	18,9
A71	10	MONTLUCON	A85	-	VEIGNE	22	35,5	56,4	74,3	13,6
A71	10	MONTLUCON	A71	6	VIERZON EST	10,5	16,4	24,4	33,1	6,5
A71	10	MONTLUCON	A71	5	VIERZON NORD	10,8	16,8	26,8	35,4	6,7
A71	11	MONTMARAULT	A10	11	ALLAINVILLE	28,3	44,9	70,2	93,3	17,1
A71	11	MONTMARAULT	A10	13	ARTENAY	23,5	37,4	59,4	78,6	14,2
A71	11	MONTMARAULT	A19	6	AUXY	31,6	48,5	79,6	103,3	17,8
A71	11	MONTMARAULT	A85	11	BLERE	21,3	33,5	53,8	70,9	12,7
A71	11	MONTMARAULT	A10	17	BLOIS	26,9	41,8	66,6	87,4	16,1
A71	11	MONTMARAULT	A71	7	BOURGES	9,1	13,9	22,5	31,2	5,3
A71	11	MONTMARAULT	A10	18	CHATEAU-RENAULT	28,7	45,7	71,1	96	17,4
A71	11	MONTMARAULT	A19	7	ESCRENNES	28,3	43,8	69,1	91,1	16
A71	11	MONTMARAULT	A85	10	ESVRES	22,6	35,7	56,7	73,6	13,4
A71	11	MONTMARAULT	A19	5	FONTENAY SUR LOING	34,9	55	90,3	116,2	19,7
A71	11	MONTMARAULT	A19	-	GONDREVILLE LA FRANCHE NORD	33,8	52,1	86,7	112,7	19,1
A71	11	MONTMARAULT	A19	-	GONDREVILLE LA FRANCHE SUD	37,8	58,1	96,4	126	21,5
A71	11	MONTMARAULT	A10	12	JANVILLE (ALLAINES)	24,7	39,4	62	82,7	15,1
A71	11	MONTMARAULT	A71	3	LAMOTTE BEUVRON	15,3	24,2	40,1	51,2	9
A71	11	MONTMARAULT	A10	16	MER	24,6	38,9	60,9	82,3	14,7
A71	11	MONTMARAULT	A10	15	MEUNG	22,4	35,6	54,8	75,5	13,5
A71	11	MONTMARAULT	A71	2	OLIVET	19,3	30	47,9	64	11,3
A71	11	MONTMARAULT	A71	1	ORLEANS CENTRE	20,1	32	52,1	66	11,6
A71	11	MONTMARAULT	A10	14	ORLEANS NORD	21,9	34,4	54,6	72,8	13,1
A71	11	MONTMARAULT	A10	-	PARIS (LA FOLIE BESSIN)	31,7	50,5	80,8	107,3	19,7
A71	11	MONTMARAULT	A85	14	ROMORANTIN	15	23,5	38,2	50,1	9
A71	11	MONTMARAULT	A85	12	SAINT AIGNAN SUR CHER	18	28,6	46,1	61,9	10,6
A71	11	MONTMARAULT	A19	4	SAINT HILAIRE LES ANDRESIS	39	59,4	98,3	125,9	21,6
A71	11	MONTMARAULT	A71	4	SALBRIS	13,9	21,9	35,6	45,9	8,3
A71	11	MONTMARAULT	A19	3	SAVIGNY SUR CLAIRIS	39,9	60,7	100,5	129	21,9
A71	11	MONTMARAULT	A85	13	SELLES SUR CHER	16,8	26,7	41,7	57,6	10
A71	11	MONTMARAULT	A10	-	TOURS CENTRE (MONNAIE)	33,1	52,3	80,6	109,1	19,6
A71	11	MONTMARAULT	A85	-	VEIGNE	23,3	37,5	60,5	79,7	14,3
A71	11	MONTMARAULT	A71	6	VIERZON EST	11,8	18,4	28,5	38,5	7,2
A71	11	MONTMARAULT	A71	5	VIERZON NORD	12,1	18,8	30,9	40,8	7,4
A71	2	OLIVET	A10	11	ALLAINVILLE	7,7	12,8	19,2	25,3	4,9
A71	2	OLIVET	A42	8	AMBERIEU EN BUGEY	51	76,6	122,8	163,4	28,5
A71	2	OLIVET	A39	7.1	ARLAY	46	69,2	112,8	148,8	25,3
A71	2	OLIVET	A10	13	ARTENAY	3,7	5,6	8,4	10,4	2,4
A71	2	OLIVET	A6	19	AUXERRE NORD	26,7	38,7	63,7	81,8	13,5
A71	2	OLIVET	A6	20	AUXERRE SUD	26,7	38,7	63,7	81,8	13,5
A71	2	OLIVET	A19	6	AUXY	11,6	16,9	28,6	35,3	6,1
A71	2	OLIVET	A6	22	AVALLON	30,2	44,4	73,3	95,4	16,2
A71	2	OLIVET	A42	6	BALAN	51,9	78,2	125,2	166,4	29,1
A71	2	OLIVET	A4	-	BARRIERE DE MONTREUIL AUX LIONS	52,1	76,4	123,2	161,1	28,6
A71	2	OLIVET	A36	5	BAUME-LES-DAMES	48,8	73,5	118,4	157,7	27,3
A71	2	OLIVET	A4	-	BEAUMONT	52,3	77,7	125,7	163,9	29
A71	2	OLIVET	A6	24	BEAUNE NORD	37,7	56,3	91,4	119,5	20,5
A71	2	OLIVET	A6	24.1	BEAUNE SUD	38,8	57,7	93,6	123,1	21,1
A71	2	OLIVET	A39	10	BEAUPONT	49	73,8	119,8	158,9	27,4
A71	2	OLIVET	A39	8	BEAUREPAIRE	47,1	70,8	114,7	152,8	26
A71	2	OLIVET	A40	10	BELLEGARDE	57,2	86,7	138,8	185,5	32,3
A71	2	OLIVET	A6	30	BELLEVILLE SUR SAONE	47,2	70,7	113,4	150,6	26
A71	2	OLIVET	A391	-	BERSAILLIN	45,8	68,1	111,5	147,4	25,2
A71	2	OLIVET	A36	4.1	BESANCON EST	46,2	70,2	113,6	151,3	25,8
A71	2	OLIVET	A36	4	BESANCON NORD	46,2	69,2	112,2	148,7	25,4
A71	2	OLIVET	A36	3	BESANCON OUEST	46,2	68,8	111,7	147,7	25,3
A71	2	OLIVET	A42	-	BEYNOST	54,1	81,8	130,6	174,3	30,6
A71	2	OLIVET	A6	23	BIERRE-LES-SEMUR	32	46,8	77,3	100,9	17
A71	2	OLIVET	A85	11	BLERE	14,8	21,9	36,1	47,1	8,8
A71	2	OLIVET	A10	17	BLOIS	6,4	10,1	15,8	21	3,8
A71	2	OLIVET	A40	5	BOURG NORD	47,4	71,1	113,6	151,3	26,4
A71	2	OLIVET	A40	7	BOURG SUD	48,5	73,2	117,3	155,8	27,4
A71	2	OLIVET	A71	7	BOURGES	10,2	16,1	25,4	32,8	6
A71	2	OLIVET	A31	9	BULGNEVILLE	41,6	61,7	99,6	132,4	22,5
A71	2	OLIVET	A6	25	CHALON NORD	41	61,1	98	129,5	22,3
A71	2	OLIVET	A6	26	CHALON SUD	41	61,1	98	129,8	22,3
A71	2	OLIVET	A4	27	CHALONS - LA VEUVE	39,8	59,1	97,8	125,9	21,6
A71	2	OLIVET	A26	22	CHARMONT	33	48,6	79,8	104,3	17,5
A71	2	OLIVET	A10	18	CHATEAU-RENAULT	9,1	14,3	21,6	29,1	5,8
A71	2	OLIVET	A4	20	CHATEAU-THIERRY	47,8	70,5	114,2	150,6	26,2
A71	2	OLIVET	A31	10	CHATENOIS	41,9	62,4	101	134,1	23
A71	2	OLIVET	A5	16	CHATILLON-LABORDE	29,5	43,2	70,5	91,7	15,6
A71	2	OLIVET	A5	24	CHAUMONT-SEMOUTIERS	35,2	52	85,2	112,1	18,8
A71	2	OLIVET	A39	6	CHOISEY	43	64,2	104	137,6	23,5
A71	2	OLIVET	A71	-	CLERMONT	27	41,6	66,2	89,1	15,7
A71	2	OLIVET	A4	29.1	CLERMONT EN ARGONNE	43,5	64,9	105,3	137,7	24,3
A71	2	OLIVET	A31	11	COLOMBEY-LES-BELLES	44,4	65,9	106,7	142,6	24,1
A71	2	OLIVET	A71	12.1	COMBRONDE	22,7	34,6	55,7	74,4	13,3
A71	2	OLIVET	A6	17	COURTENAY	22,6	32,5	54,2	68,7	11,3
A71	2	OLIVET	A39	-	CRIMOLOIS	41,8	62,1	101,4	133,2	23
A71	2	OLIVET	A311	-	DIJON SUD	41,2	61,5	99,2	130,9	22,4
A71	2	OLIVET	A31	4	DIJON-ARC SUR TILLE	42,6	63,7	102,6	135,5	23,3
A71	2	OLIVET	A36	2	DOLE	43	64,2	104	137,6	23,5
A71	2	OLIVET	A4	21	DORMANS	45,5	67,1	109,2	143	24,9
A71	2	OLIVET	A89	22	EGLETONS	35,4	54,8	83	114	21,1
A71	2	OLIVET	A40	11	ELOISE / ANNECY	58,4	88,8	141,8	189,8	33,2
A71	2	OLIVET	A4	23	EPERNAY	42,9	63,1	103,7	135	23,2
A71	2	OLIVET	A19	7	ESCRENNES	8,3	12,2	18,1	23,1	4,3
A71	2	OLIVET	A85	10	ESVRES	16,1	24,2	39,2	52	9,7
A71	2	OLIVET	A40	2	FEILLENS	45	68	109,5	145,3	25,1
A71	2	OLIVET	A6	-	FLEURY-EN-BIERE	28	41,1	67,2	86,4	14,5
A71	2	OLIVET	A6	15	FONTAINEBLEAU	25,8	37,3	61,9	78,7	13
A71	2	OLIVET	A19	5	FONTENAY SUR LOING	14,9	23,4	39,3	48,2	8
A71	2	OLIVET	A71	9	FORET DE TRONCAIS	15,7	24,8	39	51,5	9,5
A71	2	OLIVET	A5	17	FORGES	27,3	39,5	64,9	84	13,8
A71	2	OLIVET	A4	32	FRESNES EN WOEVRE	47,6	71,4	115,8	151,3	26,7
A71	2	OLIVET	A719	-	GANNAT	22,5	34,5	54,8	73,8	13,2
A71	2	OLIVET	A36	2.1	GENDREY	44	65,9	107,1	142,3	24,4
A71	2	OLIVET	A71	14	GERZAT	23,9	37,3	58,4	77,5	14,3
A71	2	OLIVET	A19	-	GONDREVILLE LA FRANCHE NORD	13,8	20,5	35,7	44,7	7,4
A71	2	OLIVET	A19	-	GONDREVILLE LA FRANCHE SUD	17,8	26,5	45,4	58	9,8
A71	2	OLIVET	A404	-	GROISSIAT	54,5	82,3	132,4	176,6	30,8
A71	2	OLIVET	A31	-	GYE	46,4	68,7	110,6	147,3	25,2
A71	2	OLIVET	A10	12	JANVILLE (ALLAINES)	4,9	7,3	11,1	14,7	3,1
A71	2	OLIVET	A4	33	JARNY	49,1	74,1	118,2	153,3	27,7
A71	2	OLIVET	A6	18	JOIGNY	24	34,6	57,3	73	12,1
A71	2	OLIVET	A36	6	L'ISLE-SUR-LE-DOUBS	50,1	75,4	121,4	161,7	27,9
A71	2	OLIVET	A432	-	LA BOISSE	55,4	83,8	134,2	179,1	31,4
A71	2	OLIVET	A42	5.1	LA BOISSE - MONTLUEL	53,4	80,1	126,3	167,9	30
A71	2	OLIVET	A432	-	LA COTIERE	54	81,1	130	171,8	30,5
A71	2	OLIVET	A404	9	LA CROIX-CHALON	52,9	79,9	128,7	171,6	29,8
A71	2	OLIVET	A71	3	LAMOTTE BEUVRON	2,6	3,8	6	7,5	1,7
A71	2	OLIVET	A31	7	LANGRES NORD	37,2	54,5	87,9	116,5	19,9
A71	2	OLIVET	A31	6	LANGRES SUD	37,8	55,8	90,2	118,9	20,5
A71	2	OLIVET	A39	9	LE MIROIR	48,1	72,1	116,9	154,9	26,8
A71	2	OLIVET	A5	-	LES EPRUNES	30,5	45,1	74	96,7	16,4
A71	2	OLIVET	A6	28	MACON NORD	44,9	67,3	107,7	142,8	24,7
A71	2	OLIVET	A6	29	MACON SUD	45,7	68,6	109,9	145,6	25,2
A71	2	OLIVET	A5	22	MAGNANT	32,3	47,4	77,2	101,5	17
A71	2	OLIVET	A89	27	MANZAT	24	37,6	58,1	77,9	14,3
A71	2	OLIVET	A5	18	MAROLLES-SUR-SEINE	27,3	39,5	64,9	84	13,8
A71	2	OLIVET	A10	16	MER	4,7	6,7	10,8	14,3	2,9
A71	2	OLIVET	A10	15	MEUNG	2,8	4,2	5,3	8,2	1,9
A71	2	OLIVET	A26	18	MONT CHOISY	37,9	56,4	93,1	121,3	20,7
A71	2	OLIVET	A31	8	MONTIGNY-LE-ROI	38,7	56,8	92,4	122,5	20,9
A71	2	OLIVET	A71	10	MONTLUCON	18	28	43,8	58,6	10,6
A71	2	OLIVET	A71	11	MONTMARAULT	19,3	30	47,9	64	11,3
A71	2	OLIVET	A4	19	MONTREUIL AUX LIONS	50,1	73,4	118,5	154,5	27,3
A71	2	OLIVET	A6	16	NEMOURS	25,8	37,3	61,9	78,7	13
A71	2	OLIVET	A6	21	NITRY	28,4	41,6	68,4	89,2	14,8
A71	2	OLIVET	A31	1	NUITS-SAINT-GEORGES	39,5	59,1	96	126,3	21,6
A71	2	OLIVET	A71	1	ORLEANS CENTRE	0,9	1,5	1,9	2	0,6
A71	2	OLIVET	A10	14	ORLEANS NORD	1,4	2,7	3,6	4,9	0,9
A71	2	OLIVET	A26	-	ORMES	44,1	65,2	106,4	139,4	23,7
A71	2	OLIVET	A10	-	PARIS (LA FOLIE BESSIN)	12,6	18,9	30,1	39,6	8
A71	2	OLIVET	A42	7	PEROUGES	51,9	78,2	125,2	166,4	29,1
A71	2	OLIVET	A42	9	PONT D'AIN	49,6	75,2	121,3	161	28
A71	2	OLIVET	A6	-	POUILLY-EN-AUXOIS	35,3	52,5	85,1	112,4	18,8
A71	2	OLIVET	A4	-	REIMS - TAISSY	43,1	63,5	104,7	136	23,3
A71	2	OLIVET	A4	22	REIMS - TINQUEUX	44,7	65,9	107	140,6	24,2
A71	2	OLIVET	A40	3	REPLONGES	45	68	109,5	145,3	25,1
A71	2	OLIVET	A71	13	RIOM	23,8	37,2	58,1	77,4	14,1
A71	2	OLIVET	A31	8.1	ROBECOURT	40,1	59,8	96,6	128,1	21,9
A71	2	OLIVET	A85	14	ROMORANTIN	8,3	13,5	19,3	29,3	5
A71	2	OLIVET	A85	12	SAINT AIGNAN SUR CHER	11,4	17,2	27,3	39,6	6,9
A71	2	OLIVET	A71	8	SAINT AMAND	13,6	21,3	33,2	43,7	8
A71	2	OLIVET	A19	1	SAINT DENIS-LES-SENS	24,6	35,8	58,9	74,9	12,5
A71	2	OLIVET	A4	28	SAINT ETIENNE AU TEMPLE	39,8	59,3	98,1	128,5	22
A71	2	OLIVET	A40	4	SAINT GENIS	49,1	73,8	117	155,1	27,2
A71	2	OLIVET	A5	15	SAINT GERMAIN-LAXIS	29,5	43,2	70,5	91,7	15,6
A71	2	OLIVET	A26	17	SAINT GIBRIEN	38,7	57,5	94,7	123,7	21,1
A71	2	OLIVET	A19	4	SAINT HILAIRE LES ANDRESIS	19	27,8	47,3	57,9	9,9
A71	2	OLIVET	A40	8	SAINT MARTIN-DU-FRESNE	52,7	79,8	127,2	170	29,8
A71	2	OLIVET	A36	-	SAINT MAURICE	54,2	81,7	132,4	177,2	30,6
A71	2	OLIVET	A5	21	SAINT THIBAULT	30	43,9	72,5	94,5	16
A71	2	OLIVET	A4	29	SAINTE MENEHOULD	41,8	62,7	103,3	135,2	23,5
A71	2	OLIVET	A71	4	SALBRIS	4	5,6	10,6	13	2,4
A71	2	OLIVET	A19	3	SAVIGNY SUR CLAIRIS	19,9	29,1	49,5	61	10,2
A71	2	OLIVET	A85	13	SELLES SUR CHER	10,3	15,8	23,8	36	6,3
A71	2	OLIVET	A36	1	SEURRE	40,7	60,8	97,9	129,6	22,2
A71	2	OLIVET	A39	5	SOIRANS	42,2	63,5	102,6	134,3	23,4
A71	2	OLIVET	A26	20	SOMMESOUS	36	53,5	87,9	114,7	19,4
A71	2	OLIVET	A89	-	ST GERMAIN LES VERGNES	40,2	62,8	95,2	130,6	24,1
A71	2	OLIVET	A89	25	ST JULIEN / SANCY	28,2	44,3	68,1	91,3	17
A71	2	OLIVET	A40	9	SYLANS	53,3	80,7	128,8	171,9	30,1
A71	2	OLIVET	A26	23	THENNELIERES	31,1	45,7	73,9	96,3	16,6
A71	2	OLIVET	A31	5	TIL CHATEL	40	58,8	96,4	127,8	21,7
A71	2	OLIVET	A5	20	TORVILLIERS	29,5	43,2	70,8	92	15,6
A71	2	OLIVET	A6	27	TOURNUS	42,4	63,4	102,1	134,6	23,3
A71	2	OLIVET	A10	-	TOURS CENTRE (MONNAIE)	13,5	20,9	31,1	42,3	8,3
A71	2	OLIVET	A89	21	TULLE EST	37,5	58,6	88,1	119	22,3
A71	2	OLIVET	A89	20	TULLE NORD	38,1	59,6	88,9	123,4	22,7
A71	2	OLIVET	A6	14	URY	26,5	38,3	63,2	80,6	13,5
A71	2	OLIVET	A89	24	USSEL EST	30,8	48,6	73,9	99,8	18,3
A71	2	OLIVET	A89	23	USSEL OUEST	32,9	51,3	78,1	105,9	19,4
A71	2	OLIVET	A406	-	VAL DE SAONE	51,3	75,9	123,3	164	28,3
A71	2	OLIVET	A26	21	VALLEE DE L'AUBE	34,1	50,4	82,6	107,9	18,2
A71	2	OLIVET	A26	19	VATRY	36,5	54	88	116	19,5
A71	2	OLIVET	A85	-	VEIGNE	17,5	27	44	57,2	10,7
A71	2	OLIVET	A4	31	VERDUN	47,6	71,4	115,8	151,3	26,7
A71	2	OLIVET	A71	6	VIERZON EST	6,3	9,3	17,7	20,8	3,8
A71	2	OLIVET	A71	5	VIERZON NORD	6,2	9,2	16,2	20,5	3,6
A71	2	OLIVET	A5	23	VILLE SOUS LA FERTE	33,7	49,7	81,7	107	17,9
A71	2	OLIVET	A6	31.1	VILLEFRANCHE NORD	48,1	71,5	116,4	154,3	26,9
A71	2	OLIVET	A6	-	VILLEFRANCHE-LIMAS	51,6	77,3	123,7	164,7	28,5
A71	2	OLIVET	A6	31.2	VILLEFRANCHE-VILLE	48,6	73	117,1	155,3	27,1
A71	2	OLIVET	A19	2	VILLENEUVE-DONDAGRE	23,5	34	56,3	71,8	11,9
A71	2	OLIVET	A40	6	VIRIAT	47,5	71,2	114,2	152,2	26,9
A71	2	OLIVET	A40	-	VIRY	62,2	95,4	152	203	35,6
A71	2	OLIVET	A4	30	VOIE SACREE	45,3	67,9	108,6	143	25,3
A71	2	OLIVET	A5	19	VULAINES	27,5	39,5	64,9	83,9	13,9
A71	2	OLIVET	A89	26	VULCANIA-BROMONT	26,1	40,6	62,9	84,7	15,5
A71	1	ORLEANS CENTRE	A10	11	ALLAINVILLE	6,7	10,4	17,2	22,9	4,2
A71	1	ORLEANS CENTRE	A42	8	AMBERIEU EN BUGEY	50,3	75,7	121	161	27,9
A71	1	ORLEANS CENTRE	A39	7.1	ARLAY	45,3	68,3	111	146,4	24,7
A71	1	ORLEANS CENTRE	A10	13	ARTENAY	2,5	4	5,3	7,2	1,3
A71	1	ORLEANS CENTRE	A6	19	AUXERRE NORD	26	37,8	61,9	79,4	12,9
A71	1	ORLEANS CENTRE	A6	20	AUXERRE SUD	26	37,8	61,9	79,4	12,9
A71	1	ORLEANS CENTRE	A19	6	AUXY	10,9	16	26,8	32,9	5,5
A71	1	ORLEANS CENTRE	A6	22	AVALLON	29,5	43,5	71,5	93	15,6
A71	1	ORLEANS CENTRE	A42	6	BALAN	51,2	77,3	123,4	164	28,5
A71	1	ORLEANS CENTRE	A4	-	BARRIERE DE MONTREUIL AUX LIONS	51,4	75,5	121,4	158,7	28
A71	1	ORLEANS CENTRE	A36	5	BAUME-LES-DAMES	48,1	72,6	116,6	155,3	26,7
A71	1	ORLEANS CENTRE	A4	-	BEAUMONT	51,6	76,8	123,9	161,5	28,4
A71	1	ORLEANS CENTRE	A6	24	BEAUNE NORD	37	55,4	89,6	117,1	19,9
A71	1	ORLEANS CENTRE	A6	24.1	BEAUNE SUD	38,1	56,8	91,8	120,7	20,5
A71	1	ORLEANS CENTRE	A39	10	BEAUPONT	48,3	72,9	118	156,5	26,8
A71	1	ORLEANS CENTRE	A39	8	BEAUREPAIRE	46,4	69,9	112,9	150,4	25,4
A71	1	ORLEANS CENTRE	A40	10	BELLEGARDE	56,5	85,8	137	183,1	31,7
A71	1	ORLEANS CENTRE	A6	30	BELLEVILLE SUR SAONE	46,5	69,8	111,6	148,2	25,4
A71	1	ORLEANS CENTRE	A391	-	BERSAILLIN	45,1	67,2	109,7	145	24,6
A71	1	ORLEANS CENTRE	A36	4.1	BESANCON EST	45,5	69,3	111,8	148,9	25,2
A71	1	ORLEANS CENTRE	A36	4	BESANCON NORD	45,5	68,3	110,4	146,3	24,8
A71	1	ORLEANS CENTRE	A36	3	BESANCON OUEST	45,5	67,9	109,9	145,3	24,7
A71	1	ORLEANS CENTRE	A42	-	BEYNOST	53,4	80,9	128,8	171,9	30
A71	1	ORLEANS CENTRE	A6	23	BIERRE-LES-SEMUR	31,3	45,9	75,5	98,5	16,4
A71	1	ORLEANS CENTRE	A85	11	BLERE	15,9	24,7	38,8	49,2	9,6
A71	1	ORLEANS CENTRE	A10	17	BLOIS	6	9,3	14,7	18,4	3,7
A71	1	ORLEANS CENTRE	A40	5	BOURG NORD	46,7	70,2	111,8	148,9	25,8
A71	1	ORLEANS CENTRE	A40	7	BOURG SUD	47,8	72,3	115,5	153,4	26,8
A71	1	ORLEANS CENTRE	A71	7	BOURGES	11	18,1	29,6	34,8	6,3
A71	1	ORLEANS CENTRE	A31	9	BULGNEVILLE	40,9	60,8	97,8	130	21,9
A71	1	ORLEANS CENTRE	A6	25	CHALON NORD	40,3	60,2	96,2	127,1	21,7
A71	1	ORLEANS CENTRE	A6	26	CHALON SUD	40,3	60,2	96,2	127,4	21,7
A71	1	ORLEANS CENTRE	A4	27	CHALONS - LA VEUVE	39,1	58,2	96	123,5	21
A71	1	ORLEANS CENTRE	A26	22	CHARMONT	32,3	47,7	78	101,9	16,9
A71	1	ORLEANS CENTRE	A10	18	CHATEAU-RENAULT	8,3	13,6	21	25,9	5,2
A71	1	ORLEANS CENTRE	A4	20	CHATEAU-THIERRY	47,1	69,6	112,4	148,2	25,6
A71	1	ORLEANS CENTRE	A31	10	CHATENOIS	41,2	61,5	99,2	131,7	22,4
A71	1	ORLEANS CENTRE	A5	16	CHATILLON-LABORDE	28,8	42,3	68,7	89,3	15
A71	1	ORLEANS CENTRE	A5	24	CHAUMONT-SEMOUTIERS	34,5	51,1	83,4	109,7	18,2
A71	1	ORLEANS CENTRE	A39	6	CHOISEY	42,3	63,3	102,2	135,2	22,9
A71	1	ORLEANS CENTRE	A71	-	CLERMONT	27,8	43,6	70,4	91,1	16
A71	1	ORLEANS CENTRE	A4	29.1	CLERMONT EN ARGONNE	42,8	64	103,5	135,3	23,7
A71	1	ORLEANS CENTRE	A31	11	COLOMBEY-LES-BELLES	43,7	65	104,9	140,2	23,5
A71	1	ORLEANS CENTRE	A71	12.1	COMBRONDE	23,5	36,6	59,9	76,4	13,6
A71	1	ORLEANS CENTRE	A6	17	COURTENAY	21,9	31,6	52,4	66,3	10,7
